citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
19482,18862,Verified email at UTSouthwestern.edu - ,7,7,7,7,2019,2011,Daehwan Kim,Michael L. Rosenberg Assistant professor of Bioinformatics at the  University of Texas Southwestern None,"Synthetic Biology,Computational Biology,Computer Science,Molecular Biology,Cancer",17
20500,7340,Verified email at gwdg.de - ,41,33,68,45,2019,1996,Burkhard Morgenstern,"Professor of Bioinformatics,  University of Göttingen None","Sequence alignment,alignment-free sequence comparison,algorithmic sequence analysis,phylogeny",126
54703,31579,Verified email at zju.edu.cn,93,72,1116,723,2016,1948,Yizhong Zhang,"Ph.D Student of Computer Science,  Zhejiang University None",Computer Graphics,3130
20596,11455,Verified email at qau.edu.pk,57,43,459,305,2020,1915,Muhammad Ramzan Khan,"National Center for Bioinformatics,  Quaid-i-Azam University Islamabad None",Molecular Biotechnology/Genomics/Bioinformatics,3125
20908,12558,Verified email at ebi.ac.uk - ,50,42,105,78,2019,10,Helen Parkinson," - Head of Molecular Archives, Team Leader European Bioinformatics Institute None","Bioinformatics,Computational Biology,Ontologies,Semantic Web technologies,Data integration",245
20907,7147,Verified email at tu-bs.de,69,43,277,116,2019,1975,Dietmar Schomburg,"Professor of Bioinformatics & Biochemistry,  University of Braunschweig None","Systems biology,bioinformatics,enzymes and metabolic networks",3263
21193,4868,Verified email at genexplain.com - ,51,24,122,52,2019,1980,Edgar Wingender,"geneXplain GmbH, Institute of Bioinformatics/Univ. Med. Center Göttingen Homepage None","bioinformatics,systems biology,gene regulation",307
21717,8480,Verified email at ist.psu.edu - ,56,37,119,77,2019,1996,James Z. Wang,"Professor, Informatics, Data Sciences, and Bioinformatics and Genomics,  Penn State None","data science,biomedical informatics,affective computing,machine learning,art",262
21755,15819,Verified email at utsouthwestern.edu,28,27,32,31,2019,2005,"Brandi Cantarel, PhD","Department of Bioinformatics,  University of Texas Southwestern Medical Center None","Genomics,Metagenomics,Microbiome,Bioinformatics",49
22158,14990,Verified email at sib.swiss,29,23,35,29,2018,1994,Nicole Redaschi,"Head of Software Development, Swiss-Prot group, SIB Swiss Institute of Bioinformatics Bioinformatics None","Bioinformatics,Data integration,Molecular biology",45
55008,35132,Verified email at cs.cornell.edu - ,83,65,175,153,2019,1990,Serge Belongie,"Professor of Computer Science,  Cornell University  and Cornell Tech","Computer Vision,Machine Learning",304
54937,28850,Verified email at crcv.ucf.edu - ,106,80,350,249,2019,1783,Mubarak Shah,"Trustee Chair Professor of Computer Science,  University of Central Florida None",Computer Vision,694
56042,44494,Verified email at cs.nyu.edu - ,64,59,97,86,2019,1998,Rob Fergus,"Research Scientist, Facebook  &  Professor of Computer Science,  New York University None","Machine Learning,Computer Vision",171
55494,18631,Verified email at ucla.edu - ,101,63,318,207,2019,1977,Mani Srivastava,"Professor of Electrical & Computer Engineering, and Professor of Computer Science,  UCLA None","Embedded Systems,Wireless Networks,Cyber-Physical Systems,Mobile Computing,Sensor Networks",790
56331,39531,Verified email at csail.mit.edu - ,92,84,180,166,2019,1997,Antonio Torralba,"Professor of Computer Science,  MIT None","vision,computer vision",309
57620,45216,Verified email at cs.stanford.edu - ,97,92,208,198,2019,1899,Jure Leskovec,"Professor of Computer Science,  Stanford University None","Data mining,Social Network Analysis,Information Networks",361
57972,35515,Verified email at cs.technion.ac.il - ,84,67,201,168,2019,1986,Michael Elad,"Professor of Computer Science,  Technion , Israel","Image Processing,Signal Processing,Inverse Problems,Sparse Representations",403
58112,17195,Verified email at cs.dartmouth.edu - ,31,16,57,24,2018,1986,Thomas Cormen,"Professor of Computer Science,  Dartmouth College None",Algorithms,154
58233,24160,Verified email at ieee.org,49,43,106,95,2020,1991,Yuhui Shi,"Chair Professor, Computer Science and Engineering, Southern University of Science and Technology Evolutionary Computation None","Evolutionary Computation,Swarm Intelligence,Particle Swarm Optimization Algorithm,Brain Storm Optimization",211
22325,14371,Verified email at umich.edu - ,26,25,32,31,2019,1999,Stephen C.J. Parker,"Associate Professor, Departments of Computational Medicine & Bioinformatics, and Human Genetics Homepage None","Genomics epigenomics transcriptomics,genetics,computational biology,bioinformatics,diabetes",78
22525,16068,Verified email at bioinformatics-consulting.com - ,27,22,28,26,2016,2002,Felix Kokocinski,Consulting Bioinformatics Scientist Homepage None,Genome Bioinformatics,48
22538,18515,Verified email at ebi.ac.uk - ,30,30,42,42,2019,1999,Zamin Iqbal, - EMBL European Bioinformatics Institute None,"Genetic variation,De novo assembly,HLA,Plasmodium falciparum,Pan genome",75
22570,18872,Verified email at inra.fr,24,23,35,32,2019,2005,Nicolas Pons,Research Engineer in Bioinformatics Bioinformatics None,"Bioinformatics,Metagenomics",65
22553,12470,Verified email at osu.edu,67,45,179,132,2020,1969,Kevin Coombes,"Professor of Bioinformatics and Computational Biology, UT M.D. Anderson Cancer Center bioinformatics None","bioinformatics,biostatistics,mathematics",493
22890,19938,Verified email at usp.br,47,45,70,70,2019,2003,Houtan Noushmehr,Associate Professor of {epi}Genomics & Bioinformatics Bioinformatics None,"Bioinformatics,Cancer,Genomics,Epigenomics,Glioma",214
23010,11526,Verified email at juntadeandalucia.es - ,75,46,250,181,2019,1986,Joaquin Dopazo,"Head of the Clinical Bioinformatics Area, FPS, Hospital Virgen del Rocio, Sevilla, Spain Homepage None","Genomics,Systems medicine,Precision Medicine,Clinical bioinformatics,systems biology",469
23123,8424,Verified email at isb-sib.ch,51,21,96,35,2019,1985,Ron D. Appel,"Executive Director, SIB Swiss Institute of Bioinformatics bioinformatics None","bioinformatics,proteome informatics",230
23491,14025,Verified email at cienciavida.cl,48,28,102,63,2019,1970,David Holmes,"Director, Center for Bioinformatics and Genome Biology, Fundacion Ciencia y Vida Genome Biology None","Genome Biology,Extremophiles,Astrobiology,Origin of Life",199
23643,11214,Verified email at gene.com - ,53,48,68,60,2019,1991,Gerard Manning,"Director of Bioinformatics,  Genentech None","Bioinformatics,Genomics,Oncology,Evolution,Kinase",108
59854,19278,Verified email at cs.cmu.edu - ,96,66,202,150,2018,1964,Sara Kiesler,"Emeritus Hillman Professor of Computer Science and Human Computer Interaction,  Carnegie Mellon None","human-computer interaction,collaboration,human-robot interaction,social computing,online communities",371
59913,15085,Verified email at usc.edu - ,83,45,306,144,2019,1899,Barry Boehm,"Professor of Computer Science, Industrial&Systems Engineering, & Astronautics Homepage None","Computer Science,Software Engineering,Systems Engineering,Software Cost Estimation,Software Process",903
60330,11889,Verified email at cs.ucla.edu - ,80,40,234,116,2019,1960,Demetri Terzopoulos,"Distinguished Professor & Chancellor's Professor of Computer Science,  UCLA None","Computer Graphics,Computer Vision,Medical Image Analysis,Computer-Aided Design,Artificial Intelligence",694
60643,23978,Verified email at cs.cornell.edu - ,70,59,152,126,2019,1971,Thorsten Joachims,"Professor of Computer Science,  Cornell University None","Machine Learning,Information Retrieval",299
61058,19114,Verified email at virginia.edu,117,60,346,207,2019,1812,John Stankovic,"Professor of Computer Science,  University of Virginia None","wireless sensor networks,cyber physical systems,real-time systems",714
61063,16190,Verified email at aalto.fi,72,37,218,99,2017,1973,Erkki Oja,"Professor of Computer Science and Engineering,  Aalto University None","Machine learning,pattern recognition",510
61561,25935,Verified email at cs.stanford.edu,119,75,417,277,2019,1974,Leonidas Guibas,"Professor of Computer Science,  Stanford University None","Geometry Processing&Modeling,Computational Geometry,Geometric&Topological Data Analysis,Computer Vision,Computer Graphics",718
61517,22601,Verified email at cs.umd.edu,110,77,499,278,2019,1899,Larry Davis,"Professor of Computer Science,  University of Maryland None",Computer Vision,1117
23813,18233,Verified email at thermofisher.com,27,27,40,35,2019,2003,Fiona Hyland,"Director of Bioinformatics,  Thermo Fisher Scientific None","Computational Genetics,Bioinformatics,DNA sequencing,Oncology,Statistical Genetics",160
61755,22930,Verified email at inf.ethz.ch - ,94,67,214,188,2019,1979,Adrian Perrig,"Professor of Computer Science at  ETH Zürich , Adjunct Professor of ECE and EPP at CMU","Security,Networking,Internet Security,IoT,Computer Security",484
24100,16015,Verified email at monsanto.com,12,11,12,12,2012,2003,Ian W. Davis,"Bioinformatics Lead,  Monsanto None",Computational Biology,18
25005,17246,Verified email at nih.gov,43,41,57,54,2018,1988,Susan Huse,"Bioinformatics Analyst, Leidos Biomed Environmental and Human Health Research None",Environmental and Human Health Research,79
24920,14309,Verified email at ebi.ac.uk - ,41,37,70,60,2019,1985,Maria J. Martin,Verified email at ebi.ac.uk -  European Bioinformatics Institute None,Bioinformatics,148
25958,23769,No verified email,43,43,54,54,2019,2010,Dennis T. Maglinte,Bioinformatics Supervisor at Children's Hospital Los Angeles None None,,62
25767,15348,Verified email at unil.ch,66,53,141,121,2019,1986,Mauro Delorenzi,SIB Swiss Institute of Bioinformatics Genomics None,"Genomics,Oncology,Statistics",319
26012,8850,Verified email at ai.sri.com - ,67,39,131,86,2019,1957,Peter D. Karp,"Director of the Bioinformatics Research Group,  SRI International None","Bioinformatics,Artificial Intelligence",272
27336,6444,Verified email at alumni.stanford.edu,16,11,16,11,2006,1990,Michael J. Kesling,Bioinformatics Consultant Genomics None,"Genomics,Bioinformatics",20
27762,10682,Verified email at biochem.ucl.ac.uk,80,44,187,131,2019,1978,Christine Orengo,"Professor of Bioinformatics,  University College London None","Protein structure,protein structure comparison,protein structure prediction,protein function prediction,bioinformatics",372
62413,26760,Verified email at cs.washington.edu - ,105,72,222,181,2019,1972,Dieter Fox,"Professor of Computer Science and Engineering,  University of Washington , and Nvidia Research","Robotics,Artificial Intelligence,Computer Vision",436
62991,17177,Verified email at mit.edu - ,93,58,233,161,2019,1981,David Karger,"Professor of Computer Science,  MIT None","Information Management,HCI,Semantic Web,PIM,Algorithms",462
62969,15551,Verified email at cs.rpi.edu - ,91,49,289,137,2019,1967,Jim Hendler,"Professor of computer science,  RPI None","Semantic web,artificial intelligence,web science",747
63679,12700,Verified email at cs.stanford.edu,101,54,214,127,2017,1984,Jennifer Widom,"Professor of Computer Science,  Stanford University None",Database and Information Management,354
64129,33345,Verified email at mail.huji.ac.il - ,90,57,164,131,2019,1981,Nir Friedman,"Professor of Computer Science and Life Sciences,  Hebrew University None","Computational Biology,Systems Biology,Chromatin,Transcription,Epigenetics",241
65039,16711,Verified email at cs.ucla.edu - ,99,59,301,179,2019,1986,Lixia Zhang,"Professor of Computer Science,  UCLA None","network protocol design,Internet architecture",640
65432,14862,Verified email at mit.edu,73,47,162,127,2019,1967,Robert Morris,"Professor of Computer Science,  MIT None","Networks,Operating Systems,Distributed Systems",293
66041,19029,Verified email at ics.uci.edu - ,96,60,508,245,2020,1953,Ramesh Jain,"Professor of Computer Science,  University of California, Irvine None","Multimedia,Search,Social computing,Artifical Intelligence,Computer Vision",2185
66423,45165,Verified email at asu.edu - ,110,90,1226,1016,2020,1983,Xufei Wang,"PhD Candidate at Computer Science and Engineering,  Arizona State University None","Social Computing,Data Mining,Machine Learning",2414
27856,11107,Verified email at dundee.ac.uk - ,66,47,120,82,2019,1987,Geoffrey J Barton,"Professor of Bioinformatics,  University of Dundee None","Bioinformatics,protein structure,transcriptomics,genomics",216
29036,9184,Verified email at tcd.ie,33,28,54,47,2019,1999,Karsten Hokamp,"Bioinformatics Research Officer, Smurfit Institute of Genetics,  Trinity College Dublin None","Bioinformatics,Functional Genomics,Molecular Evolution,Transcriptomics",77
28122,7846,Verified email at wzw.tum.de - ,56,34,116,73,2019,1988,Dmitrij Frishman,"Professor of Bioinformatics,  Technische Universität München None","Bioinformatics,Genomics,Structural biology,Evolution",242
29098,17641,Verified email at unibas.ch - ,52,39,82,75,2019,1999,Torsten Schwede,"Structural Bioinformatics, Biozentrum University of Basel & SIB Swiss Institute of Bioinformatics Homepage None",Computational Structural Biology,131
29474,15732,Verified email at binf.ku.dk,52,45,84,80,2019,2002,Albin Sandelin,"Professor, The Bioinformatics Centre, Department of Biology & BRIC,  Copenhagen University None","Computational biology,gene regulation,non-coding rna,transcription",132
31926,7903,Verified email at epfl.ch,69,40,137,92,2019,1980,Philipp Bucher,"Group leader in Bioinformatics,  EPFL  and Swiss Institute of Bioinformatics, Lausanne","Bioinformatics,gene regulation,sequence analysis algorithms",255
32668,10206,No verified email,62,40,183,129,2019,1986,Manuel Peitsch,"VP R&D and Chief Scientific Officer at PMI. Chair BoD, Swiss Institute of Bioinformatics. Prof Systems Biology None","Systems Biology,Systems Toxicology,Bioinformatics,Disease Research,Computational Sciences",480
